# Height [m];Temperature [K];Wind Speed [m/s];Relative Humidity [%]
1.066428571428571449e+05;2.230046878510038368e+02;-1.518597722460981458e+01;0.000000000000000000e+00
1.067142857142857101e+05;2.236151999468565919e+02;-1.515920838018064387e+01;0.000000000000000000e+00
1.067857142857142899e+05;2.242278919736272655e+02;-1.513160452934971545e+01;0.000000000000000000e+00
1.068571428571428551e+05;2.248427488042507321e+02;-1.510316386385238729e+01;0.000000000000000000e+00
1.069285714285714348e+05;2.254597552561172051e+02;-1.507388458219065797e+01;0.000000000000000000e+00
1.070000000000000000e+05;2.260788960963545833e+02;-1.504376488432171755e+01;0.000000000000000000e+00
1.070714285714285797e+05;2.267001560470089316e+02;-1.501280297619814519e+01;0.000000000000000000e+00
1.071428571428571449e+05;2.273235197784088086e+02;-1.498099706484936178e+01;0.000000000000000000e+00
1.072142857142857101e+05;2.279489719160919776e+02;-1.494834536424605176e+01;0.000000000000000000e+00
1.072857142857142899e+05;2.285764970385644119e+02;-1.491484609358303715e+01;0.000000000000000000e+00
1.073571428571428551e+05;2.292060796802252298e+02;-1.488049747307377402e+01;0.000000000000000000e+00
1.074285714285714348e+05;2.298377043320506345e+02;-1.484529773359827232e+01;0.000000000000000000e+00
1.075000000000000000e+05;2.304713554433546960e+02;-1.480924510709883180e+01;0.000000000000000000e+00
1.075714285714285797e+05;2.311070174209307879e+02;-1.477233783625706565e+01;0.000000000000000000e+00
1.076428571428571449e+05;2.317446746321802493e+02;-1.473457416475866921e+01;0.000000000000000000e+00
1.077142857142857101e+05;2.323843114061164670e+02;-1.469595234772714321e+01;0.000000000000000000e+00
1.077857142857142899e+05;2.330259120337723289e+02;-1.465647064321092330e+01;0.000000000000000000e+00
1.078571428571428551e+05;2.336694607696554158e+02;-1.461612732113280799e+01;0.000000000000000000e+00
1.079285714285714348e+05;2.343149418326793239e+02;-1.457492065495171119e+01;0.000000000000000000e+00
1.080000000000000000e+05;2.349623394067166373e+02;-1.453284892915689852e+01;0.000000000000000000e+00
1.080714285714285797e+05;2.356116376438876614e+02;-1.448991043354908470e+01;0.000000000000000000e+00
1.081428571428571449e+05;2.362628206659865100e+02;-1.444610346989065874e+01;0.000000000000000000e+00
1.082142857142857101e+05;2.369158725596498698e+02;-1.440142634551739320e+01;0.000000000000000000e+00
1.082857142857142899e+05;2.375707773879985325e+02;-1.435587738470348995e+01;0.000000000000000000e+00
1.083571428571428551e+05;2.382275191795197316e+02;-1.430945491025340743e+01;0.000000000000000000e+00
1.084285714285714348e+05;2.388860819423862267e+02;-1.426215726647933479e+01;0.000000000000000000e+00
1.085000000000000000e+05;2.395464496511849575e+02;-1.421398279778077267e+01;0.000000000000000000e+00
1.085714285714285797e+05;2.402086062638263684e+02;-1.416492986869707238e+01;0.000000000000000000e+00
1.086428571428571449e+05;2.408725357107468881e+02;-1.411499684996670112e+01;0.000000000000000000e+00
1.087142857142857101e+05;2.415382218998565804e+02;-1.406418212705466431e+01;0.000000000000000000e+00
1.087857142857142899e+05;2.422056487190420739e+02;-1.401248409283289220e+01;0.000000000000000000e+00
1.088571428571428551e+05;2.428748000359046273e+02;-1.395990115728636738e+01;0.000000000000000000e+00
1.089285714285714348e+05;2.435456597017764580e+02;-1.390643174355500378e+01;0.000000000000000000e+00
1.090000000000000000e+05;2.442182115478499327e+02;-1.385207428391731810e+01;0.000000000000000000e+00
1.090714285714285797e+05;2.448924393898341805e+02;-1.379682722843426745e+01;0.000000000000000000e+00
1.091428571428571449e+05;2.455683270301669836e+02;-1.374068903925945051e+01;0.000000000000000000e+00
1.092142857142857101e+05;2.462458582575782202e+02;-1.368365819305472542e+01;0.000000000000000000e+00
1.092857142857142899e+05;2.469250168452563230e+02;-1.362573318445356563e+01;0.000000000000000000e+00
1.093571428571428551e+05;2.476057865594339091e+02;-1.356691251824668143e+01;0.000000000000000000e+00
1.094285714285714348e+05;2.482881511562445667e+02;-1.350719471905904356e+01;0.000000000000000000e+00
1.095000000000000000e+05;2.489720943794818595e+02;-1.344657832605298609e+01;0.000000000000000000e+00
1.095714285714285797e+05;2.496575999697088264e+02;-1.338506189608597197e+01;0.000000000000000000e+00
1.096428571428571449e+05;2.503446516607946251e+02;-1.332264400468557142e+01;0.000000000000000000e+00
1.097142857142857101e+05;2.510332331791578326e+02;-1.325932324150926434e+01;0.000000000000000000e+00
1.097857142857142899e+05;2.517233282502857037e+02;-1.319509821335668676e+01;0.000000000000000000e+00
1.098571428571428551e+05;2.524149205978028476e+02;-1.312996755301719531e+01;0.000000000000000000e+00
1.099285714285714348e+05;2.531079939412302338e+02;-1.306392990145832300e+01;0.000000000000000000e+00
1.100000000000000000e+05;2.545413135068087058e+02;-1.299698392866412178e+01;0.000000000000000000e+00
1.100714285714285797e+05;2.552815055915472158e+02;-1.292912831826834008e+01;0.000000000000000000e+00
1.101428571428571449e+05;2.560216976762857257e+02;-1.286036177765345201e+01;0.000000000000000000e+00
1.102142857142857247e+05;2.567618897610242357e+02;-1.279068303154781461e+01;0.000000000000000000e+00
1.102857142857142899e+05;2.575020818457627456e+02;-1.272009083049488254e+01;0.000000000000000000e+00
1.103571428571428551e+05;2.582422739305010282e+02;-1.264858394395560026e+01;0.000000000000000000e+00
1.104285714285714348e+05;2.589824660152395381e+02;-1.257616116109420545e+01;0.000000000000000000e+00
1.105000000000000000e+05;2.597226580999780481e+02;-1.250282129939296283e+01;0.000000000000000000e+00
1.105714285714285797e+05;2.604628501847165580e+02;-1.242856319408747368e+01;0.000000000000000000e+00
1.106428571428571449e+05;2.612030422694548406e+02;-1.235338570640305988e+01;0.000000000000000000e+00
1.107142857142857247e+05;2.619432343541935779e+02;-1.227728772416594438e+01;0.000000000000000000e+00
1.107857142857142899e+05;2.626834264389318605e+02;-1.220026815519668162e+01;0.000000000000000000e+00
1.108571428571428551e+05;2.634236185236703705e+02;-1.212232593534281477e+01;0.000000000000000000e+00
1.109285714285714348e+05;2.641638106084088804e+02;-1.204346002347301692e+01;0.000000000000000000e+00
1.110000000000000000e+05;2.649040026931471630e+02;-1.196366940884036012e+01;0.000000000000000000e+00
1.110714285714285797e+05;2.656441947778856729e+02;-1.188295310118701309e+01;0.000000000000000000e+00
1.111428571428571449e+05;2.663843868626241829e+02;-1.180131014317157678e+01;0.000000000000000000e+00
1.112142857142857247e+05;2.671245789473626928e+02;-1.171873960286029615e+01;0.000000000000000000e+00
1.112857142857142899e+05;2.678647710321009754e+02;-1.163524057395989075e+01;0.000000000000000000e+00
1.113571428571428551e+05;2.686049631168394853e+02;-1.155081218411214650e+01;0.000000000000000000e+00
1.114285714285714348e+05;2.693451552015779953e+02;-1.146545358386356384e+01;0.000000000000000000e+00
1.115000000000000000e+05;2.700853472863165052e+02;-1.137916395641514100e+01;0.000000000000000000e+00
1.115714285714285797e+05;2.708255393710550152e+02;-1.129194252128945664e+01;0.000000000000000000e+00
1.116428571428571449e+05;2.715657314557932978e+02;-1.120378851483110338e+01;0.000000000000000000e+00
1.117142857142857247e+05;2.723059235405318077e+02;-1.111470121651655063e+01;0.000000000000000000e+00
1.117857142857142899e+05;2.730461156252703177e+02;-1.102467993536265567e+01;0.000000000000000000e+00
1.118571428571428551e+05;2.737863077100086002e+02;-1.093372400640510023e+01;0.000000000000000000e+00
1.119285714285714348e+05;2.745264997947471102e+02;-1.084183280533761717e+01;0.000000000000000000e+00
1.120000000000000000e+05;2.752666918794856201e+02;-1.074900573777267709e+01;0.000000000000000000e+00
1.120714285714285797e+05;2.760068839642241301e+02;-1.065524224395630881e+01;0.000000000000000000e+00
1.121428571428571449e+05;2.767470760489626400e+02;-1.056054179638158530e+01;0.000000000000000000e+00
1.122142857142857247e+05;2.774872681337011500e+02;-1.046490390534745529e+01;0.000000000000000000e+00
1.122857142857142899e+05;2.782274602184394325e+02;-1.036832811712520197e+01;0.000000000000000000e+00
1.123571428571428551e+05;2.789676523031779425e+02;-1.027081401165924035e+01;0.000000000000000000e+00
1.124285714285714348e+05;2.797078443879164524e+02;-1.017236120632151142e+01;0.000000000000000000e+00
1.125000000000000000e+05;2.804480364726547350e+02;-1.007296935620252043e+01;0.000000000000000000e+00
1.125714285714285797e+05;2.811882285573934723e+02;-9.972638156992616132e+00;0.000000000000000000e+00
1.126428571428571449e+05;2.819284206421317549e+02;-9.871367338404525071e+00;0.000000000000000000e+00
1.127142857142857247e+05;2.826686127268702649e+02;-9.769156668626237661e+00;0.000000000000000000e+00
1.127857142857142899e+05;2.834088048116087748e+02;-9.666005961800692603e+00;0.000000000000000000e+00
1.128571428571428551e+05;2.841489968963470574e+02;-9.561915066908113658e+00;0.000000000000000000e+00
1.129285714285714348e+05;2.848891889810855673e+02;-9.456883870909223333e+00;0.000000000000000000e+00
1.130000000000000000e+05;2.856293810658240773e+02;-9.350912312249420211e+00;0.000000000000000000e+00
1.130714285714285797e+05;2.863695731505625872e+02;-9.244000360107747838e+00;0.000000000000000000e+00
1.131428571428571449e+05;2.871097652353008698e+02;-9.136148031713673845e+00;0.000000000000000000e+00
1.132142857142857247e+05;2.878499573200396071e+02;-9.027355389029253274e+00;0.000000000000000000e+00
1.132857142857142899e+05;2.885901494047778897e+02;-8.917622531938832253e+00;0.000000000000000000e+00
1.133571428571428551e+05;2.893303414895163996e+02;-8.806949608901049942e+00;0.000000000000000000e+00
1.134285714285714348e+05;2.900705335742549096e+02;-8.695336813718313351e+00;0.000000000000000000e+00
1.135000000000000000e+05;2.908107256589931922e+02;-8.582784380530938506e+00;0.000000000000000000e+00
1.135714285714285797e+05;2.915509177437317021e+02;-8.469292595109436661e+00;0.000000000000000000e+00
1.136428571428571449e+05;2.922911098284702121e+02;-8.354861787869594991e+00;0.000000000000000000e+00
1.137142857142857247e+05;2.930313019132087220e+02;-8.239492333756061271e+00;0.000000000000000000e+00
1.137857142857142899e+05;2.937714939979470046e+02;-8.123184661904815584e+00;0.000000000000000000e+00
1.138571428571428551e+05;2.945116860826855145e+02;-8.005939241178566590e+00;0.000000000000000000e+00
1.139285714285714348e+05;2.952518781674240245e+02;-7.887756595329847187e+00;0.000000000000000000e+00
1.140000000000000000e+05;2.959920702521625344e+02;-7.768637297151144594e+00;0.000000000000000000e+00
1.140714285714285797e+05;2.967322623369010444e+02;-7.648581968009239063e+00;0.000000000000000000e+00
1.141428571428571449e+05;2.974724544216393269e+02;-7.527591283695073798e+00;0.000000000000000000e+00
1.142142857142857247e+05;2.982126465063778369e+02;-7.405665965401567519e+00;0.000000000000000000e+00
1.142857142857142899e+05;2.989528385911163468e+02;-7.282806789444293827e+00;0.000000000000000000e+00
1.143571428571428551e+05;2.996930306758546294e+02;-7.159014586068224162e+00;0.000000000000000000e+00
1.144285714285714348e+05;3.004332227605933667e+02;-7.034290238545509055e+00;0.000000000000000000e+00
1.145000000000000000e+05;3.011734148453316493e+02;-6.908634680206887424e+00;0.000000000000000000e+00
1.145714285714285797e+05;3.019136069300701593e+02;-6.782048904773546383e+00;0.000000000000000000e+00
1.146428571428571449e+05;3.026537990148086692e+02;-6.654533957829698920e+00;0.000000000000000000e+00
1.147142857142857247e+05;3.033939910995471791e+02;-6.526090940315043554e+00;0.000000000000000000e+00
1.147857142857142899e+05;3.041341831842854617e+02;-6.396721008728491142e+00;0.000000000000000000e+00
1.148571428571428551e+05;3.048743752690239717e+02;-6.266425379377324134e+00;0.000000000000000000e+00
1.149285714285714348e+05;3.056145673537624816e+02;-6.135205323604168370e+00;0.000000000000000000e+00
1.150000000000000000e+05;3.063547594385007642e+02;-6.003062172385398299e+00;0.000000000000000000e+00
1.150714285714285797e+05;3.070949515232395015e+02;-5.869997318310197443e+00;0.000000000000000000e+00
1.151428571428571449e+05;3.078351436079777841e+02;-5.736012206965824589e+00;0.000000000000000000e+00
1.152142857142857247e+05;3.085753356927162940e+02;-5.601108348579145968e+00;0.000000000000000000e+00
1.152857142857142899e+05;3.093155277774548040e+02;-5.465287313243607059e+00;0.000000000000000000e+00
1.153571428571428551e+05;3.100557198621930866e+02;-5.328550729696871713e+00;0.000000000000000000e+00
1.154285714285714348e+05;3.107959119469315965e+02;-5.190900294372113422e+00;0.000000000000000000e+00
1.155000000000000000e+05;3.115361040316701065e+02;-5.052337759843794629e+00;0.000000000000000000e+00
1.155714285714285797e+05;3.122762961164086164e+02;-4.912864947778871283e+00;0.000000000000000000e+00
1.156428571428571449e+05;3.130164882011468990e+02;-4.772483739012386650e+00;0.000000000000000000e+00
1.157142857142857247e+05;3.137566802858856363e+02;-4.631196081871166825e+00;0.000000000000000000e+00
1.157857142857142899e+05;3.144968723706239189e+02;-4.489003988506738096e+00;0.000000000000000000e+00
1.158571428571428551e+05;3.152370644553624288e+02;-4.345909536612452939e+00;0.000000000000000000e+00
1.159285714285714348e+05;3.159772565401009388e+02;-4.201914870558539405e+00;0.000000000000000000e+00
1.160000000000000000e+05;3.167174486248392213e+02;-4.057022203080123290e+00;0.000000000000000000e+00
1.160714285714285797e+05;3.174576407095777313e+02;-3.911233810271369293e+00;0.000000000000000000e+00
1.161428571428571449e+05;3.181978327943162412e+02;-3.764552040520356968e+00;0.000000000000000000e+00
1.162142857142857247e+05;3.189380248790547512e+02;-3.616979312297189608e+00;0.000000000000000000e+00
1.162857142857142899e+05;3.196782169637932611e+02;-3.468518107692943886e+00;0.000000000000000000e+00
1.163571428571428551e+05;3.204184090485315437e+02;-3.319170984468655661e+00;0.000000000000000000e+00
1.164285714285714348e+05;3.211586011332700537e+02;-3.168940568546531722e+00;0.000000000000000000e+00
1.165000000000000000e+05;3.218987932180085636e+02;-3.017829559656092897e+00;0.000000000000000000e+00
1.165714285714285797e+05;3.226389853027470735e+02;-2.865840724873123690e+00;0.000000000000000000e+00
1.166428571428571449e+05;3.233791773874853561e+02;-2.712976906157564372e+00;0.000000000000000000e+00
1.167142857142857247e+05;3.241193694722238661e+02;-2.559241023234790191e+00;0.000000000000000000e+00
1.167857142857142899e+05;3.248595615569623760e+02;-2.404636060527991503e+00;0.000000000000000000e+00
1.168571428571428551e+05;3.255997536417006586e+02;-2.249165085522690788e+00;0.000000000000000000e+00
1.169285714285714348e+05;3.263399457264393959e+02;-2.092831236455822363e+00;0.000000000000000000e+00
1.170000000000000000e+05;3.270801378111776785e+02;-1.935637727583525702e+00;0.000000000000000000e+00
1.170714285714285797e+05;3.278203298959161884e+02;-1.777587851072894409e+00;0.000000000000000000e+00
1.171428571428571449e+05;3.285605219806546984e+02;-1.618684973800554872e+00;0.000000000000000000e+00
1.172142857142857247e+05;3.293007140653932083e+02;-1.458932545094285160e+00;0.000000000000000000e+00
1.172857142857142899e+05;3.300409061501314909e+02;-1.298334083287045360e+00;0.000000000000000000e+00
1.173571428571428551e+05;3.307810982348700009e+02;-1.136893194459844381e+00;0.000000000000000000e+00
1.174285714285714348e+05;3.315212903196085108e+02;-9.746135598397813737e-01;0.000000000000000000e+00
1.175000000000000000e+05;3.322614824043467934e+02;-8.114989410969428718e-01;0.000000000000000000e+00
1.175714285714285797e+05;3.330016744890855307e+02;-6.475531842443160713e-01;0.000000000000000000e+00
1.176428571428571449e+05;3.337418665738238133e+02;-4.827802095096558332e-01;0.000000000000000000e+00
1.177142857142857247e+05;3.344820586585623232e+02;-3.171840260620228946e-01;0.000000000000000000e+00
1.177857142857142899e+05;3.352222507433008332e+02;-1.507687182165682316e-01;0.000000000000000000e+00
1.178571428571428551e+05;3.359624428280391157e+02;1.646154222544282675e-02;0.000000000000000000e+00
1.179285714285714348e+05;3.367026349127776257e+02;1.845024978974834085e-01;0.000000000000000000e+00
1.180000000000000000e+05;3.374428269975161356e+02;3.533498104661703110e-01;0.000000000000000000e+00
1.180714285714285797e+05;3.381830190822546456e+02;5.229990576626732945e-01;0.000000000000000000e+00
1.181428571428571449e+05;3.389232111669931555e+02;6.934457266470417380e-01;0.000000000000000000e+00
1.182142857142857247e+05;3.396634032517316655e+02;8.646852285019122064e-01;0.000000000000000000e+00
1.182857142857142899e+05;3.404035953364699481e+02;1.036712872504722327e+00;0.000000000000000000e+00
1.183571428571428551e+05;3.411437874212084580e+02;1.209523895406164229e+00;0.000000000000000000e+00
1.184285714285714348e+05;3.418839795059469679e+02;1.383113441755995154e+00;0.000000000000000000e+00
1.185000000000000000e+05;3.426241715906852505e+02;1.557476560876239091e+00;0.000000000000000000e+00
1.185714285714285797e+05;3.433643636754237605e+02;1.732608225778676569e+00;0.000000000000000000e+00
1.186428571428571449e+05;3.441045557601622704e+02;1.908503307029604912e+00;0.000000000000000000e+00
1.187142857142857247e+05;3.448447478449007804e+02;2.085156594053842127e+00;0.000000000000000000e+00
1.187857142857142899e+05;3.455849399296392903e+02;2.262562782096210867e+00;0.000000000000000000e+00
1.188571428571428551e+05;3.463251320143775729e+02;2.440716476587112993e+00;0.000000000000000000e+00
1.189285714285714348e+05;3.470653240991160828e+02;2.619612195121590048e+00;0.000000000000000000e+00
1.190000000000000000e+05;3.478055161838545928e+02;2.799244345689658076e+00;0.000000000000000000e+00
1.190714285714285797e+05;3.485457082685931027e+02;2.979607268702238798e+00;0.000000000000000000e+00
1.191428571428571449e+05;3.492859003533313853e+02;3.160695201135240495e+00;0.000000000000000000e+00
1.192142857142857247e+05;3.500260924380701226e+02;3.342502270708791912e+00;0.000000000000000000e+00
1.192857142857142899e+05;3.507662845228084052e+02;3.525022537272889167e+00;0.000000000000000000e+00
1.193571428571428551e+05;3.515064766075466878e+02;3.708249944262206554e+00;0.000000000000000000e+00
1.194285714285714348e+05;3.522466686922854251e+02;3.892178352980408818e+00;0.000000000000000000e+00
1.195000000000000000e+05;3.529868607770237077e+02;4.076801519608125091e+00;0.000000000000000000e+00
1.195714285714285797e+05;3.537270528617622176e+02;4.262113108648918569e+00;0.000000000000000000e+00
1.196428571428571449e+05;3.544672449465007276e+02;4.448106694675516337e+00;0.000000000000000000e+00
1.197142857142857247e+05;3.552074370312392375e+02;4.634775733924470842e+00;0.000000000000000000e+00
1.197857142857142899e+05;3.559476291159775201e+02;4.822113607777282596e+00;0.000000000000000000e+00
1.198571428571428551e+05;3.566878212007160300e+02;5.010113587195519358e+00;0.000000000000000000e+00
1.199285714285714348e+05;3.574280132854545400e+02;5.198768845468293875e+00;0.000000000000000000e+00
1.200000000000000000e+05;3.581682053701930499e+02;5.388072450296021998e+00;0.000000000000000000e+00
1.200714285714285797e+05;3.589083974549315599e+02;5.578017387713771313e+00;0.000000000000000000e+00
1.201428571428571449e+05;3.596485895396698425e+02;5.768596525420434773e+00;0.000000000000000000e+00
1.202142857142857247e+05;3.603887816244083524e+02;5.959802634490188211e+00;0.000000000000000000e+00
1.202857142857142899e+05;3.611289737091468623e+02;6.151628394087310880e+00;0.000000000000000000e+00
1.203571428571428551e+05;3.618691657938851449e+02;6.344066363759338856e+00;0.000000000000000000e+00
1.204285714285714348e+05;3.626093578786236549e+02;6.537109022319782525e+00;0.000000000000000000e+00
1.205000000000000000e+05;3.633495499633621648e+02;6.730748727801255882e+00;0.000000000000000000e+00
1.205714285714285797e+05;3.640897420481006748e+02;6.924977744289208204e+00;0.000000000000000000e+00
1.206428571428571449e+05;3.648299341328391847e+02;7.119788227661047131e+00;0.000000000000000000e+00
1.207142857142857247e+05;3.655701262175776947e+02;7.315172234608326107e+00;0.000000000000000000e+00
1.207857142857142899e+05;3.663103183023159772e+02;7.511121713672764599e+00;0.000000000000000000e+00
1.208571428571428551e+05;3.670505103870544872e+02;7.707628507167100906e+00;0.000000000000000000e+00
1.209285714285714348e+05;3.677907024717929971e+02;7.904684361419640481e+00;0.000000000000000000e+00
1.210000000000000000e+05;3.685308945565312797e+02;8.102280906110536307e+00;0.000000000000000000e+00
1.210714285714285797e+05;3.692710866412700170e+02;8.300409669638611376e+00;0.000000000000000000e+00
1.211428571428571449e+05;3.700112787260082996e+02;8.499062071146909148e+00;0.000000000000000000e+00
1.212142857142857247e+05;3.707514708107468095e+02;8.698229430650826544e+00;0.000000000000000000e+00
1.212857142857142899e+05;3.714916628954853195e+02;8.897902950411662459e+00;0.000000000000000000e+00
1.213571428571428551e+05;3.722318549802236021e+02;9.098073733679484576e+00;0.000000000000000000e+00
1.214285714285714348e+05;3.729720470649621120e+02;9.298732769209891558e+00;0.000000000000000000e+00
1.215000000000000000e+05;3.737122391497006220e+02;9.499870947096496820e+00;0.000000000000000000e+00
1.215714285714285797e+05;3.744524312344391319e+02;9.701479038165416569e+00;0.000000000000000000e+00
1.216428571428571449e+05;3.751926233191774145e+02;9.903547710506245494e+00;0.000000000000000000e+00
1.217142857142857247e+05;3.759328154039161518e+02;1.010606752149760723e+01;0.000000000000000000e+00
1.217857142857142899e+05;3.766730074886544344e+02;1.030902891565347090e+01;0.000000000000000000e+00
1.218571428571428551e+05;3.774131995733929443e+02;1.051242223178269342e+01;0.000000000000000000e+00
1.219285714285714348e+05;3.781533916581314543e+02;1.071623770304722711e+01;0.000000000000000000e+00
1.220000000000000000e+05;3.788935837428697369e+02;1.092046544182812795e+01;0.000000000000000000e+00
1.220714285714285797e+05;3.796337758276082468e+02;1.112509545509237796e+01;0.000000000000000000e+00
1.221428571428571449e+05;3.803739679123467567e+02;1.133011763851391152e+01;0.000000000000000000e+00
1.222142857142857247e+05;3.811141599970852667e+02;1.153552177903475240e+01;0.000000000000000000e+00
1.222857142857142899e+05;3.818543520818235493e+02;1.174129754904424772e+01;0.000000000000000000e+00
1.223571428571428551e+05;3.825945441665620592e+02;1.194743451103568077e+01;0.000000000000000000e+00
1.224285714285714348e+05;3.833347362513005692e+02;1.215392211044672877e+01;0.000000000000000000e+00
1.225000000000000000e+05;3.840749283360390791e+02;1.236074969073524699e+01;0.000000000000000000e+00
1.225714285714285797e+05;3.848151204207775891e+02;1.256790646776789799e+01;0.000000000000000000e+00
1.226428571428571449e+05;3.855553125055158716e+02;1.277538156480295584e+01;0.000000000000000000e+00
1.227142857142857247e+05;3.862955045902543816e+02;1.298316397471353412e+01;0.000000000000000000e+00
1.227857142857142899e+05;3.870356966749928915e+02;1.319124258751980960e+01;0.000000000000000000e+00
1.228571428571428551e+05;3.877758887597311741e+02;1.339960617589531466e+01;0.000000000000000000e+00
1.229285714285714348e+05;3.885160808444699114e+02;1.360824340005638078e+01;0.000000000000000000e+00
1.230000000000000000e+05;3.892562729292081940e+02;1.381714281142922118e+01;0.000000000000000000e+00
1.230714285714285797e+05;3.899964650139467039e+02;1.402629284054273739e+01;0.000000000000000000e+00
1.231428571428571449e+05;3.907366570986852139e+02;1.423568180628353730e+01;0.000000000000000000e+00
1.232142857142857247e+05;3.914768491834237238e+02;1.444529791799141094e+01;0.000000000000000000e+00
1.232857142857142899e+05;3.922170412681620064e+02;1.465512926742667332e+01;0.000000000000000000e+00
1.233571428571428551e+05;3.929572333529005164e+02;1.486516383785055950e+01;0.000000000000000000e+00
1.234285714285714348e+05;3.936974254376390263e+02;1.507538948807632551e+01;0.000000000000000000e+00
1.235000000000000000e+05;3.944376175223773089e+02;1.528579396964050829e+01;0.000000000000000000e+00
1.235714285714285797e+05;3.951778096071160462e+02;1.549636493006255478e+01;0.000000000000000000e+00
1.236428571428571449e+05;3.959180016918543288e+02;1.570708987617399544e+01;0.000000000000000000e+00
1.237142857142857247e+05;3.966581937765928387e+02;1.591795622784411535e+01;0.000000000000000000e+00
1.237857142857142899e+05;3.973983858613313487e+02;1.612895127764204517e+01;0.000000000000000000e+00
1.238571428571428551e+05;3.981385779460696313e+02;1.634006220661103725e+01;0.000000000000000000e+00
1.239285714285714348e+05;3.988787700308081412e+02;1.655127607705071568e+01;0.000000000000000000e+00
1.240000000000000000e+05;3.996189621155466511e+02;1.676257984875701368e+01;0.000000000000000000e+00
1.240714285714285797e+05;4.003591542002851611e+02;1.697396035236306489e+01;0.000000000000000000e+00
1.241428571428571449e+05;4.010993462850234437e+02;1.718540432234294713e+01;0.000000000000000000e+00
1.242142857142857247e+05;4.018395383697621810e+02;1.739689836336765438e+01;0.000000000000000000e+00
1.242857142857142899e+05;4.025797304545004636e+02;1.760842897009570152e+01;0.000000000000000000e+00
1.243571428571428551e+05;4.033199225392389735e+02;1.781998253409983590e+01;0.000000000000000000e+00
1.244285714285714348e+05;4.040601146239774835e+02;1.803154531656764448e+01;0.000000000000000000e+00
1.245000000000000000e+05;4.048003067087157660e+02;1.824310348200378940e+01;0.000000000000000000e+00
1.245714285714285797e+05;4.055404987934542760e+02;1.845464306883513927e+01;0.000000000000000000e+00
1.246428571428571449e+05;4.062806908781927859e+02;1.866615000920137390e+01;0.000000000000000000e+00
1.247142857142857247e+05;4.070208829629312959e+02;1.887761011952534318e+01;0.000000000000000000e+00
1.247857142857142899e+05;4.077610750476698058e+02;1.908900910645024851e+01;0.000000000000000000e+00
1.248571428571428551e+05;4.085012671324080884e+02;1.930033255968010053e+01;0.000000000000000000e+00
1.249285714285714348e+05;4.092414592171465983e+02;1.951156596490181983e+01;0.000000000000000000e+00
1.250000000000000000e+05;4.099816513018851083e+02;1.972269467613659799e+01;0.000000000000000000e+00
1.250714285714285797e+05;4.107218433866236182e+02;1.993370396457612514e+01;0.000000000000000000e+00
1.251428571428571449e+05;4.114620354713619008e+02;2.014457896968815476e+01;0.000000000000000000e+00
1.252142857142857247e+05;4.122022275561004108e+02;2.035530472220852971e+01;0.000000000000000000e+00
1.252857142857142899e+05;4.129424196408389207e+02;2.056586615310516208e+01;0.000000000000000000e+00
1.253571428571428551e+05;4.136826117255772033e+02;2.077624806319363415e+01;0.000000000000000000e+00
1.254285714285714348e+05;4.144228038103159406e+02;2.098643516283482313e+01;0.000000000000000000e+00
1.255000000000000000e+05;4.151629958950542232e+02;2.119641204283107072e+01;0.000000000000000000e+00
1.255714285714285797e+05;4.159031879797927331e+02;2.140616318158572540e+01;0.000000000000000000e+00
1.256428571428571449e+05;4.166433800645312431e+02;2.161567295924760401e+01;0.000000000000000000e+00
1.257142857142857247e+05;4.173835721492697530e+02;2.182492563879350200e+01;0.000000000000000000e+00
1.257857142857142899e+05;4.181237642340080356e+02;2.203390537574887276e+01;0.000000000000000000e+00
1.258571428571428551e+05;4.188639563187465455e+02;2.224259621708188206e+01;0.000000000000000000e+00
1.259285714285714348e+05;4.196041484034850555e+02;2.245098211010918021e+01;0.000000000000000000e+00
1.260000000000000000e+05;4.203443404882233381e+02;2.265904688707087189e+01;0.000000000000000000e+00
1.260714285714285797e+05;4.210845325729620754e+02;2.286677427915856242e+01;0.000000000000000000e+00
1.261428571428571449e+05;4.218247246577003580e+02;2.307414790859911591e+01;0.000000000000000000e+00
1.262142857142857247e+05;4.225649167424388679e+02;2.328115128830540925e+01;0.000000000000000000e+00
1.262857142857142899e+05;4.233051088271773779e+02;2.348776784446090460e+01;0.000000000000000000e+00
1.263571428571428551e+05;4.240453009119156604e+02;2.369398087204899639e+01;0.000000000000000000e+00
1.264285714285714348e+05;4.247854929966541704e+02;2.389977359026670456e+01;0.000000000000000000e+00
1.265000000000000000e+05;4.255256850813926803e+02;2.410512909223325551e+01;0.000000000000000000e+00
1.265714285714285797e+05;4.262658771661311903e+02;2.431003038643393666e+01;0.000000000000000000e+00
1.266428571428571449e+05;4.270060692508697002e+02;2.451446037075947970e+01;0.000000000000000000e+00
1.267142857142857247e+05;4.277462613356082102e+02;2.471840184484608471e+01;0.000000000000000000e+00
1.267857142857142899e+05;4.284864534203464927e+02;2.492183750949334353e+01;0.000000000000000000e+00
1.268571428571428551e+05;4.292266455050850027e+02;2.512474996456876397e+01;0.000000000000000000e+00
1.269285714285714348e+05;4.299668375898235126e+02;2.532712170539889485e+01;0.000000000000000000e+00
1.270000000000000000e+05;4.307070296745617952e+02;2.552893514744937420e+01;0.000000000000000000e+00
1.270714285714285797e+05;4.314472217593003052e+02;2.573017258802428842e+01;0.000000000000000000e+00
